"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"94265691","十點下班有限公司","臺北市大安區瑞安街208巷5號","8000000"," "," ","核准設立","20260401023753"
"94266087","展桂有限公司","臺北市中正區忠孝東路1段84巷2號7樓之2","20500000"," "," ","核准設立","20260401023753"
"94266333","牧牧股份有限公司","臺北市北投區中央北路1段179巷1號2樓","500000","500000"," ","核准設立","20260401023753"
"94267213","中意小樂子股份有限公司","臺北市大安區光復南路102號6樓","5000000","5000000"," ","核准設立","20260401023753"
"94267240","良良海南雞有限公司","臺北市士林區福國路58號1樓","1000000"," "," ","核准設立","20260401023753"
"94267255","發發牧場股份有限公司","臺北市大安區羅斯福路3段271號10樓之3","3000000","3000000"," ","核准設立","20260401023753"
"94267353","好飯館股份有限公司","臺北市內湖區民權東路6段264號7樓","1000000","1000000"," ","核准設立","20260401023753"
"94267396","和宜熙有限公司","臺北市中山區龍江路79號地下1樓、81號地下1樓","500000"," "," ","核准設立","20260401023753"
"94267733","鼎仕創意行銷有限公司","臺中市西區大忠南街50號9樓之5","3000000"," "," ","核准設立","20260401023753"
"94268016","金芯股份有限公司","臺中市烏日區湖日里光華街38之1號","2100000","2100000"," ","核准設立","20260401023753"
"94268064","菁源生技股份有限公司","臺中市南屯區向心里豐富路299巷1號","4000000","4000000"," ","核准設立","20260401023753"
"94268851","每日日曜股份有限公司","臺北市大安區龍泉街48號","6000000","1260000"," ","核准設立","20260401023753"
"94269367","晴朗文創有限公司","臺北市大安區敦化南路1段187巷75之1號","500000"," "," ","核准設立","20260401023753"
"94270548","培培仁家有限公司","臺北市信義區基隆路1段159號17樓","100000"," "," ","核准設立","20260401023753"
"94270759","微贖罪舒肥有限公司","臺北市中正區南昌路2段31號2樓","1000000"," "," ","解散","20260401023753"
"94270765","岩誠實業有限公司","臺北市中山區長安東路1段18號11樓","5000000"," "," ","核准設立","20260401023753"
"94270771","瑞絲國際有限公司","臺北市中山區中山北路2段20巷1號1樓","500000"," "," ","核准設立","20260401023753"
"94271173","鼎緣國際股份有限公司","新北市五股區成泰路3段369號","4000000","4000000"," ","核准設立","20260401023753"
"94271390","北科之星管理顧問有限公司","新北市三重區車路頭街129號","2500000"," "," ","核准設立","20260401023753"
"94271407","迪拉特有限公司","新北市三重區重新路2段78號7樓","1000000"," "," ","核准設立","20260401023753"
"94271552","辰果食品有限公司","新北市中和區中正路1203號6樓之2","200000"," "," ","解散","20260401023753"
"94271589","羊大帥餐飲有限公司","新北市三峽區中正路1段376號(1樓)","500000"," "," ","核准設立","20260401023753"
"94271743","瀑布隔壁有限公司","新北市瑞芳區明里路85之1號","500000"," "," ","核准設立","20260401023753"
"94271906","千金股份有限公司","新北市新店區明德路62號","1000000","1000000"," ","核准設立","20260401023753"
"94272095","多享股份有限公司","屏東縣屏東市仁愛路188號","10000000","10000000"," ","核准設立","20260401023753"
"94272145","緩緩日焙有限公司","高雄市左營區菜公一路34號","1000000"," "," ","核准設立","20260401023753"
"94272166","亞澎海洋開發股份有限公司","澎湖縣馬公市啟明里海安街1號","200000000","100000000"," ","核准設立","20260401023753"
"94272216","那宅事業有限公司","新竹市東區新莊街161號","1000000"," "," ","核准設立","20260401023753"
"94272573","星米國際有限公司","新竹縣竹北市勝利七街一段338號1樓","1000000"," "," ","核准設立","20260401023753"
"94273398","牧石竹北有限公司","新竹縣竹北市鹿場里成功二街29號","5000000"," "," ","核准設立","20260401023753"
"94273670","泉泉餐飲國際有限公司","新竹縣竹北市泰和里博愛街714號","6000000"," "," ","核准設立","20260401023753"
"94273708","禾家味食品有限公司","雲林縣土庫鎮順天里中山路189號2樓","1000000"," "," ","核准設立","20260401023753"
"94274072","葉勝榮有限公司","新竹縣湖口鄉中正村3鄰達生路279號","500000"," "," ","核准設立","20260401023753"
"94274185","大帝有限公司","新竹縣湖口鄉中正村003鄰達生路279號(1樓)","500000"," "," ","核准設立","20260401023753"
"94274517","綠洲資本股份有限公司","新竹縣新埔鎮文山里福祿一街112號1樓","1010000","1010000"," ","核准設立","20260401023753"
"94750856","信旦股份有限公司","花蓮縣新城鄉明潭街10巷1弄18號","6300000","6300000"," ","核准設立","20260401023753"
"95425891","凱堤耐特國際有限公司","臺南市安南區國安里樂活五街71巷5號2樓","1500000"," "," ","核准設立","20260401023753"
"95426293","旅禾國際有限公司","臺中市東區東橋里建智街62號","10000000"," "," ","核准設立","20260401023753"
"95426408","新鼎饌有限公司","屏東縣潮州鎮新榮里昌明路100-1號1樓","5000000"," "," ","核准設立","20260401023753"
"95426553","賞味宣言股份有限公司","臺北市中山區長安東路1段56巷1弄17之1號","1000000","1000000"," ","核准設立","20260401023753"
"95426596","禹鈺股份有限公司","新北市中和區中原二街28號18樓","200000","200000"," ","解散","20260401023753"
"95427103","長映餐飲股份有限公司","臺中市南屯區大誠里東興西街36號7樓之3","10000000","10000000"," ","核准設立","20260401023753"
"95427650","晶沛食品有限公司","桃園市平鎮區自由街7巷52弄18號","100000"," "," ","核准設立","20260401023753"
"95428969","派優斯國際有限公司","臺中市西區忠明南路237號5樓之2","100000"," "," ","核准設立","20260401023753"
"95429398","彩虹童畫股份有限公司","臺中市北屯區熱河路二段226號2樓","6000000","6000000"," ","核准設立","20260401023753"
"95430037","惜佑工程有限公司","新北市深坑區文化街66號2樓","100000"," "," ","核准設立","20260401023753"
"95430352","府城滿福股份有限公司","臺南市永康區蔦松里中正北路403號1樓","11000000","11000000"," ","核准設立","20260401023753"
"95430607","躍動能國際企業有限公司","新北市永和區民生路67巷36號","500000"," "," ","核准設立","20260401023753"
"95430629","琮達實業有限公司","高雄市三民區聯興路48號1樓","5000000"," "," ","核准設立","20260401023753"
"95431113","可悠米有限公司","臺中市西屯區福林路115號1樓","600000"," "," ","核准設立","20260401023753"
"95431182","嚮當噹股份有限公司","高雄市新興區中正三路45號2樓","100000","100000"," ","核准設立","20260401023753"
"95431824","貝克伊登股份有限公司","新竹市東區慈雲路118號7樓之9","1400000","1400000"," ","核准設立","20260401023753"
"95431850","玖順發有限公司","新北市土城區慶安街89號(1樓)","1000000"," "," ","核准設立","20260401023753"
"95431900","青出宜蘭有限公司","宜蘭縣三星鄉集慶二路18號1樓","1000000"," "," ","核准設立","20260401023753"
"95432041","飛雪迎春有限公司","臺中市沙鹿區北勢東路503之27號1樓","1069"," "," ","核准設立","20260401023753"
"95432400","艾澄興業有限公司","臺中市北屯區和平里東山路一段380之16號","1800000"," "," ","核准設立","20260401023753"
"95434033","天一飲食有限公司","桃園市蘆竹區南榮里榮興路20號","3000000"," "," ","核准設立","20260401023753"
"95434202","鼎味餐飲有限公司","臺南市北區大光里長榮路5段423號1樓","500000"," "," ","核准設立","20260401023753"
"95434569","佳璟管理顧問有限公司","新北市三重區力行路1段123巷43號3樓","6600000"," "," ","核准設立","20260401023753"
"95434580","廣上益有限公司","彰化縣永靖鄉港西村五福巷199號1樓","200000"," "," ","核准設立","20260401023753"
"95434913","大喜國際藝術有限公司","桃園市龜山區樂學二路66號","1000000"," "," ","核准設立","20260401023753"
"95435271","運河聯通股份有限公司","臺南市中西區文賢路13號2樓","300000000","20000000"," ","核准設立","20260401023753"
"95435413","禾彰餐飲有限公司","高雄市苓雅區光華一路164號1樓","1000000"," "," ","核准設立","20260401023753"
"95435574","海邊小屋會員俱樂部有限公司","宜蘭縣五結鄉季水路100號2樓之1","1000000"," "," ","核准設立","20260401023753"
"95435883","數匯智控山海豆花股份有限公司","臺北市大同區民生西路269號2樓","30560000","30560000"," ","核准設立","20260401023753"
"95436200","鼎淞國際股份有限公司","臺中市北區明新里中清路一段409號1樓","5500000","5500000"," ","核准設立","20260401023753"
"95436222","樸素餐飲有限公司","桃園市蘆竹區錦中里聯福街聯福巷2號","200000"," "," ","核准設立","20260401023753"
"95436362","附子花文創有限公司","臺中市北區進化北路369號地下1樓","3020000"," "," ","核准設立","20260401023753"
"95436551","智論管理顧問有限公司","嘉義市東區興安里興美七街138號7樓2","100000"," "," ","核准設立","20260401023753"
"95437123","總和日設計有限公司","雲林縣斗南鎮僑真里南昌西路220巷3弄54號一樓","200000"," "," ","核准設立","20260401023753"
"95437186","純粹飲食有限公司","高雄市鼓山區文忠路106號1樓","3000000"," "," ","核准設立","20260401023753"
"95437502","有明會館有限公司","高雄市前金區市中一路97號","200000"," "," ","解散","20260401023753"
"95437550","睦晞管理顧問股份有限公司","臺北市信義區松隆路102號8樓","2000000","2000000"," ","核准設立","20260401023753"
"95437637","十白室內裝修有限公司","臺北市大安區大安路1段191號6樓之1","1000000"," "," ","核准設立","20260401023753"
"95437833","畝思股份有限公司","臺北市大安區復興南路1段107巷5弄14號1樓","100000","100000"," ","解散","20260401023753"
"95438306","栖里健身事業股份有限公司","新北市三重區新北大道1段123號11樓","20000000","3100000"," ","核准設立","20260401023753"
"95438565","富樂亭有限公司","桃園市大園區領航北路四段62號","100000"," "," ","核准設立","20260401023753"
"95438592","滿大人餐飲有限公司","臺北市中山區民權東路2段7號","4000000"," "," ","核准設立","20260401023753"
"95438636","阩陽有限公司","臺北市松山區民生東路5段69巷1弄6號1樓","500000"," "," ","核准設立","20260401023753"
"95438713","水狀元有限公司","雲林縣口湖鄉港東村民主路16之6號一樓","20000"," "," ","核准設立","20260401023753"
"95438798","億聚宸國際有限公司","新竹市東區科園里光復路一段633號（2樓）","2000000"," "," ","核准設立","20260401023753"
"95438805","日兆王有限公司","苗栗縣頭份市興隆里5鄰花園東路100巷33號1樓","1200000"," "," ","核准設立","20260401023753"
"95439419","揪碳吉有限公司","臺北市松山區市民大道4段161號1樓","1000000"," "," ","核准設立","20260401023753"
"95439451","心好餐飲有限公司","彰化縣二林鎮儒林路二段302號","6000000"," "," ","核准設立","20260401023753"
"95439852","淞竣餐飲有限公司","臺中市南區工學里工學北路343號4樓","300000"," "," ","核准設立","20260401023753"
"95439924","上合聚有限公司","臺中市太平區新興里樹德路303號","8000000"," "," ","核准設立","20260401023753"
"95440133","希富數位餐飲有限公司","高雄市大社區中山路268號1樓","100000"," "," ","解散","20260401023753"
"95441029","永芯行運有限公司","桃園市中壢區仁愛路66號","600000"," "," ","核准設立","20260401023753"
"95441870","聖經開發股份有限公司","高雄市苓雅區憲政路246號3樓","4000000","4000000"," ","解散","20260401023753"
"95442982","訪步利有限公司","臺中市西屯區永安里國安一路128號1樓","500000"," "," ","解散","20260401023753"
"95443357","霖選行銷股份有限公司","臺中市西區公民里五權路2之113號18樓","100000","100000"," ","核准設立","20260401023753"
"95443390","金合福有限公司","桃園市蘆竹區新莊里大新路588號","500000"," "," ","核准設立","20260401023753"
"95445003","彩虹島股份有限公司","基隆市中正區正濱路106號（2樓）","1000000","1000000"," ","核准設立","20260401023753"
"95445257","華吟餐飲商業有限公司","高雄市苓雅區和平一路248號2樓","500000"," "," ","核准設立","20260401023753"
"95445502","愛啥甜點有限公司","新竹市北區南寮里中光路15巷29號1樓","1000000"," "," ","核准設立","20260401023753"
"95445756","爵生有限公司","臺南市歸仁區辜厝里1鄰中山路2段11號1樓","1000000"," "," ","核准設立","20260401023753"
"95446066","必爾麵餐飲整合有限公司","臺中市烏日區烏日里中興街11號1樓","500000"," "," ","核准設立","20260401023753"
"95446235","盛永誠企業有限公司","新北市新莊區和興街59號","3000000"," "," ","解散","20260401023753"
"95448085","池先生公館大馬料理有限公司","臺北市中正區忠孝東路1段152號11樓之6","3000000"," "," ","核准設立","20260401023753"
"95448732","新酉澤有限公司","臺中市西區模範街40巷12號1樓","10100000"," "," ","核准設立","20260401023753"
"95449129","先硯有限公司","臺南市中西區南門里樹林街2段175巷1號","2000000"," "," ","核准設立","20260401023753"
"95449280","樂桓實業有限公司","臺中市南屯區永春南路56巷6號1樓","100000"," "," ","解散","20260401023753"
"95449330","得水邑有限公司","高雄市楠梓區軍校路961號1樓","10000000"," "," ","核准設立","20260401023753"
"95449599","咪亞國際貿易股份有限公司","新北市汐止區樟樹一路137巷15號5樓","1000000","1000000"," ","核准設立","20260401023753"
"95449802","大驛國際顧問有限公司","臺北市大安區敦化南路2段76號5樓之2","100000"," "," ","核准設立","20260401023753"
"95450119","禾林食室股份有限公司","臺中市北區五常里五義街127號1樓及地下層","1000000","1000000"," ","核准設立","20260401023753"
"95450390","軒寓閣樓府旺股份有限公司","臺北市大安區信義路4段26號6樓之1","160000000","71000000"," ","核准設立","20260401023753"
"95450526","大淂飲品實業有限公司","臺中市西區土庫里忠明南路431號1樓","1300000"," "," ","核准設立","20260401023753"
"95450531","嗯雞刀忠孝有限公司","臺北市大安區復興南路1段107巷5弄2號1樓","1000000"," "," ","核准設立","20260401023753"
"95450666","屹立雪茄有限公司","臺北市大安區四維路18號2樓","1000000"," "," ","核准設立","20260401023753"
"95450928","創利行銷有限公司","新北市新莊區建中街71巷13號4樓","350000"," "," ","核准設立","20260401023753"
"95451145","極致餐飲股份有限公司","臺北市信義區松仁路89號2樓","300000000","50000000"," ","核准設立","20260401023753"
"95451222","宏展開發企業有限公司","新竹市香山區麗山街201號","3000000"," "," ","核准設立","20260401023753"
"95451736","万端食飲有限公司","臺北市松山區民權東路3段160巷19弄36號","100000"," "," ","核准設立","20260401023753"
"95451807","恩典國際餐飲事業有限公司","桃園市八德區茄苳里茄苳路889巷78號(2樓)","500000"," "," ","核准設立","20260401023753"
"95452165","古月胡顧問有限公司","新北市蘆洲區永樂街38巷69號5樓","3000000"," "," ","核准設立","20260401023753"
"95453684","薪筶餐飲有限公司","臺中市西區中美街612號","1000000"," "," ","核准設立","20260401023753"
"95453777","立宸餐飲有限公司","桃園市中壢區普慶里環中東路651之1號","1000000"," "," ","核准設立","20260401023753"
"95453832","塔克洛有限公司","新北市板橋區漢生東路131號","500000"," "," ","解散","20260401023753"
"95454852","威勝開發股份有限公司","新北市五股區五權路1號","20000000","20000000"," ","核准設立","20260401023753"
"95454895","禾記企業有限公司","高雄市鳳山區鳳捷路112號","1000000"," "," ","核准設立","20260401023753"
"95455043","享坊餐飲有限公司","臺南市永康區東橋里東橋一路146號1樓","1000000"," "," ","核准設立","20260401023753"
"95455276","野日有限公司","高雄市三民區春陽街93號16樓之1","800000"," "," ","核准設立","20260401023753"
"95455297","鷺洲整合行銷有限公司","新北市蘆洲區光榮路61巷7號3樓","2000000"," "," ","核准設立","20260401023753"
"95455310","舞燒有限公司","臺中市北屯區松強里昌平三街61號","20000"," "," ","核准設立","20260401023753"
"95455368","好厝生活有限公司","臺南市北區合興里南園街101巷34弄15號1樓","1000000"," "," ","核准設立","20260401023753"
"95456704","楊京食品有限公司","臺中市大肚區頂街里沙田路二段762之1號1樓","200000"," "," ","核准設立","20260401023753"
"95456845","加加餐飲有限公司","臺北市中山區長安東路2段178號4樓","3000000"," "," ","核准設立","20260401023753"
"95456916","軒迎國際室內裝修有限公司","新北市板橋區縣民大道3段318號4樓","2000000"," "," ","核准設立","20260401023753"
"95456964","姸生國際有限公司","臺南市仁德區保安里保安路1段17-9號3樓","5800000"," "," ","核准設立","20260401023753"
"95457838","磐瀛有限公司","高雄市苓雅區和平一路149之14號1樓","2200000"," "," ","核准設立","20260401023753"
"95458463","遠行思維家居股份有限公司","新北市中和區中正路998號3樓","3000000","3000000"," ","核准設立","20260401023753"
"95459202","醉生夢室有限公司","桃園市中壢區忠義里中華路1段859號","1000000"," "," ","核准設立","20260401023753"
"95459343","芃恩社會企業有限公司","新竹市東區西大路84-2號1樓","1000000"," "," ","核准設立","20260401023753"
"95459701","傑路股份有限公司","臺北市大安區和平東路1段159之2號2樓","2500000","2500000"," ","解散","20260401023753"
"95460566","品拓餐飲事業股份有限公司","高雄市鳳山區鳳東路450號1樓","3000000","3000000"," ","解散","20260401023753"
"95461122","群澤餐飲有限公司","臺北市大安區安和路2段171巷19號","100000"," "," ","核准設立","20260401023753"
"95461468","瑜盈有限公司","臺南市東區東光里東安路146-1號1樓","1000000"," "," ","核准設立","20260401023753"
"95462071","石井屋餐飲股份有限公司","彰化縣彰化市光南里中興路112號","3000000","3000000"," ","核准設立","20260401023753"
"95462136","澳珂國際發展有限公司","臺南市歸仁區南興里文化街3段339號","1049319"," "," ","核准設立","20260401023753"
"95462332","山海昌容生技研發有限公司","嘉義市東區安業里大業街25巷16號1樓","2000000"," "," ","核准設立","20260401023753"
"95462380","拾光莊園有限公司","新竹縣竹北市中興里復興一街137號7樓","500000"," "," ","核准設立","20260401023753"
"95462488","十分大方有限公司","彰化縣彰化市民生里永安街149號","360000"," "," ","解散","20260401023753"
"95463439","御盛餐飲事業有限公司","臺中市西屯區逢福里文華路12之7號","500000"," "," ","核准設立","20260401023753"
"95463748","法主有限公司","南投縣草屯鎮和平里虎山路881號","200000"," "," ","核准設立","20260401023753"
"95465892","飛映像有限公司","臺北市松山區南京東路5段84號3樓","100000"," "," ","核准設立","20260401023753"
"95465936","懿茵鎬有限公司","新北市三峽區國際一街35號","1000000"," "," ","核准設立","20260401023753"
"95466317","山誼食品有限公司","臺中市西區公德里精誠二十二街38號1樓","3600000"," "," ","核准設立","20260401023753"
"95466421","康城運動股份有限公司","臺中市太平區太平里永成路60巷37號","15000000","15000000"," ","核准設立","20260401023753"
"95466626","佳康生活國際股份有限公司","新北市新莊區幸福路517號2樓","1000000","1000000"," ","核准設立","20260401023753"
"95466864","天后電影股份有限公司","新北市三重區河邊北街17號23樓之1","10000000","1000000"," ","核准設立","20260401023753"
"95467174","韻藏企業股份有限公司","臺北市信義區信義路5段150巷2號14樓之3"," ","5000000"," ","核准設立","20260401023753"
"95467266","里艾燻房有限公司","花蓮縣豐濱鄉靜浦村靜浦138號","1500000"," "," ","核准設立","20260401023753"
"95467358","浩豐餐飲有限公司","臺中市北區頂厝里永興街358號1樓","1000000"," "," ","解散","20260401023753"
"95467456","路米管理顧問股份有限公司","新北市板橋區板新路101號4樓","1000000","1000000"," ","核准設立","20260401023753"
"95467651","德錠國際有限公司","臺南市中西區永華里中正路5巷4號1樓","5000000"," "," ","核准設立","20260401023753"
"95467765","尚溢餐飲事業有限公司","高雄市新興區民生一路56號15樓之1","3000000"," "," ","核准設立","20260401023753"
"95467836","荷莉珈蒂國際文化事業股份有限公司","臺北市中正區館前路2號12樓"," ","3000000"," ","核准設立","20260401023753"
"95467940","樂樂燒肉股份有限公司","桃園市桃園區中正路317號","2000000","2000000"," ","核准設立","20260401023753"
"95468482","上乘技研有限公司","臺中市西區中興里向上路一段118之2號5樓","20000"," "," ","解散","20260401023753"
"95468814","格佳食品有限公司","臺北市松山區吉祥路45號","1000000"," "," ","核准設立","20260401023753"
"95469193","肽嗨國際企業有限公司","臺中市龍井區遊園北路344號2樓","100000"," "," ","核准設立","20260401023753"
"95470092","吾泊有限公司","臺北市中山區民族東路2號3樓之1","1000000"," "," ","核准設立","20260401023753"
"95470451","恩愛有限公司","新北市板橋區信義路54巷42號(1樓)","8899"," "," ","核准設立","20260401023753"
"95470543","品豐餐飲股份有限公司","臺北市信義區忠孝東路5段372巷27弄75之2號1樓","200000","200000"," ","核准設立","20260401023753"
"95470993","荷家有限公司","新竹縣竹北市北崙里15鄰光明一路598號1樓","50000"," "," ","核准設立","20260401023753"
"95471254","恆綠坊股份有限公司","臺北市中山區南京東路2段172號6樓","2000000","2000000"," ","核准設立","20260401023753"
"95471509","有心安企業有限公司","臺中市西區五權路2之3號10樓","1000000"," "," ","核准設立","20260401023753"
"95471629","叁不伍時有限公司","臺中市西屯區市政北二路310號1樓、2樓","6000000"," "," ","解散","20260401023753"
"95472063","沛樂國際股份有限公司","臺中市西屯區惠來里惠來路二段101號","1000000","1000000"," ","核准設立","20260401023753"
"95472388","易游娛樂有限公司","新竹縣新豐鄉松柏村康樂路一段115號2樓及117號2樓","30000"," "," ","解散","20260401023753"
"95472520","角落客製有限公司","臺中市北屯區同榮里榮貴二街65號","1680000"," "," ","核准設立","20260401023753"
"95472578","貿邦股份有限公司","新北市五股區五權五路27號3樓","2450000","2450000"," ","核准設立","20260401023753"
"95472704","洋光行銷有限公司","高雄市鳳山區文龍東路757巷10號1樓","100000"," "," ","核准設立","20260401023753"
"95472839","睦夏有限公司","新北市三峽區復興路133號（1樓）","1300000"," "," ","核准設立","20260401023753"
"95472887","金毅利有限公司","臺北市中正區延平南路50號2樓","2000000"," "," ","核准設立","20260401023753"
"95473268","石寓有限公司","臺南市安平區平安里安平路460號之2","10000"," "," ","核准設立","20260401023753"
"95473324","五吉國際餐飲股份有限公司","臺中市南區永興里高工南路1號","3500000","3500000"," ","核准設立","20260401023753"
"95473696","泉洲食事有限公司","高雄市苓雅區四維一路262號","50000"," "," ","核准設立","20260401023753"
"95473915","富智慧科技有限公司","臺中市西區精明二街67號3樓","20000"," "," ","核准設立","20260401023753"
"95474891","鼎揚視覺行銷有限公司","彰化縣北斗鎮新生里興農路2段422號","1000000"," "," ","核准設立","20260401023753"
"95474983","東泰安衛能源有限公司","屏東縣屏東市前進里清進路531號1樓","300000"," "," ","核准設立","20260401023753"
"95475126","信義時光餐飲企業有限公司","新北市三重區重新路5段627巷19號(2樓)","6000000"," "," ","核准設立","20260401023753"
"95475174","極光餐飲股份有限公司","臺北市大同區民樂街20號","650000","650000"," ","解散","20260401023753"
"95475250","定宸餐飲顧問股份有限公司","臺中市西區民生里自由路一段101號20樓","600000","600000"," ","核准設立","20260401023753"
"95475483","菜奶堂有限公司","臺中市西屯區惠來里惠中二街28號1樓","100000"," "," ","解散","20260401023753"
"95475646","寶力娛樂有限公司","桃園市中壢區力行街48號","30000"," "," ","解散","20260401023753"
"95475717","楊雞國際有限公司","臺南市善化區坐駕里中正路426號1樓","3000000"," "," ","核准設立","20260401023753"
"95475836","沅杰餐飲有限公司","臺南市新營區三民路190號","6000000"," "," ","核准設立","20260401023753"
"95475884","錢夫人有限公司","高雄市彌陀區樂安路95號","250000"," "," ","核准設立","20260401023753"
"95476194","宇贊能源工程有限公司","屏東縣屏東市自由路586之3號2樓","4000000"," "," ","核准設立","20260401023753"
"95477004","原初水晶有限公司","新北市淡水區淡金路35號3樓","500000"," "," ","核准設立","20260401023753"
"95477089","旺運國際有限公司","臺中市南屯區大興里南屯路二段169號8樓","1000000"," "," ","核准設立","20260401023753"
"95477145","香山財神文創股份有限公司","新竹市香山區大湖路3之1號","6000000","6000000"," ","核准設立","20260401023753"
"95477378","秧享有限公司","臺中市北屯區同榮里同榮路93號1樓","100000"," "," ","解散","20260401023753"
"95477623","風雅娛樂有限公司","新竹市北區世界街138號二樓","100000"," "," ","核准設立","20260401023753"
"95477996","咕咕咕國際有限公司","臺北市中山區興安街69號","500000"," "," ","核准設立","20260401023753"
"95478094","馥悅國際股份有限公司","臺中市西屯區文心路二段201號21樓之7","10000000","1050000"," ","核准設立","20260401023753"
"95478215","宏豐餐飲有限公司","桃園市中壢區新街里環北路398號5樓之6","200000"," "," ","核准設立","20260401023753"
"95478405","勁湘國際股份有限公司","新北市蘆洲區中原路13號之6","2000000","2000000"," ","核准設立","20260401023753"
"95478664","延南家有限公司","臺中市南屯區大業里大墩十一街156號1樓","1000000"," "," ","核准設立","20260401023753"
"95478762","心流星有限公司","新北市中和區景平路159巷41弄15號","1000000"," "," ","核准設立","20260401023753"
"95478968","丘耳東有限公司","南投縣埔里鎮中山路二段81號","700000"," "," ","核准設立","20260401023753"
"95479024","山城食品有限公司","桃園市桃園區玉山里玉山街233巷35弄4號(1樓)","2000000"," "," ","核准設立","20260401023753"
"95479164","弦品股份有限公司","臺中市烏日區五光路157號1樓","20000000","6500000"," ","核准設立","20260401023753"
"95479349","瑞盛美學工程有限公司","高雄市三民區博愛一路390號4樓","700000"," "," ","核准設立","20260401023753"
"95479489","芒果炸雞股份有限公司","臺北市大安區敦化南路1段160巷40號1樓","300000","300000"," ","核准設立","20260401023753"
"95479495","肆零肆有限公司","臺北市大安區四維路35號(1樓)","1000000"," "," ","核准設立","20260401023753"
"95479740","元素植饌藝集行銷有限公司","臺中市北屯區平和里山西路二段236號","98168"," "," ","核准設立","20260401023753"
"95480079","達承企管顧問有限公司","臺中市潭子區潭興路二段36巷83號2樓","300000"," "," ","核准設立","20260401023753"
"95480401","拉法滑板有限公司","臺中市霧峰區吉峰里民生路412巷75號1樓","510000"," "," ","核准設立","20260401023753"
"95480459","富桔軒食品有限公司","臺北市萬華區西園路2段320巷36弄36號1樓","200000"," "," ","核准設立","20260401023753"
"95480731","真愛銀髮事業有限公司","臺中市北區頂厝里永興街340號3樓","2000000"," "," ","核准設立","20260401023753"
"95481598","澤喆稱奇國際有限公司","雲林縣北港鎮民生路78巷5號","505000"," "," ","核准設立","20260401023753"
"95481936","源遠國際有限公司","新北市中和區建八路2號6樓之9","500000"," "," ","核准設立","20260401023753"
"95482034","浩茂網路科技有限公司","臺中市北區立人里陝西路108號15樓之2","50000"," "," ","核准設立","20260401023753"
"95482040","盛福星有限公司","臺中市西屯區福星路643號1樓","3000000"," "," ","解散","20260401023753"
"95482077","晨芳有限公司","新竹縣竹北市中興里12鄰光明六路東二段20號","2000000"," "," ","核准設立","20260401023753"
"95482132","宏瑋國際商貿有限公司","臺南市永康區復華里復國一路522號1樓","1000000"," "," ","解散","20260401023753"
"95482301","宇絨有限公司","新北市中和區中正路746之1號","500000"," "," ","核准設立","20260401023753"
"95482457","深度遊趣股份有限公司","南投縣南投市內新里中興路156號1樓","2100000","2100000"," ","核准設立","20260401023753"
"95482652","喜多焰餐飲事業股份有限公司","桃園市中壢區環西路二段352之13號二樓","300000","300000"," ","核准設立","20260401023753"
"95483081","亞恆有限公司","桃園市桃園區民有十二街17號7樓","24000000"," "," ","核准設立","20260401023753"
"95483619","仕紳國際股份有限公司","臺北市士林區中山北路5段505巷26號1樓","3700000","3700000"," ","核准設立","20260401023753"
"95483651","閔月有限公司","臺中市西區平和里民生路109號3樓之1","200000"," "," ","核准設立","20260401023753"
"95484053","和盈安企業有限公司","臺中市南屯區惠中里文心路一段378號7樓之10","200000"," "," ","核准設立","20260401023753"
"95484510","霓霓餐飲有限公司","臺中市西區公益路207號","2000000"," "," ","解散","20260401023753"
"95484526","梁家餐飲事業有限公司","桃園市蘆竹區正興里奉化路24巷2號","1000000"," "," ","核准設立","20260401023753"
"95484639","軒霆餐飲有限公司","桃園市中壢區健行路222號","300000"," "," ","核准設立","20260401023753"
"95484687","力佳威企業有限公司","高雄市左營區重愛路22巷8號5樓之2","488888"," "," ","核准設立","20260401023753"
"95484716","京洲有限公司","彰化縣溪湖鎮汴頭里久安七街22號2樓","500000"," "," ","核准設立","20260401023753"
"95484820","龍馬湛有限公司","雲林縣虎尾鎮虎興北路29之9號1樓","500000"," "," ","核准設立","20260401023753"
"95485237","加一國際股份有限公司","臺中市北區漢口路四段57號1樓","5000000","5000000"," ","核准設立","20260401023753"
"95485243","飛雪迎春有限公司","臺中市沙鹿區北勢東路503之27號1樓","1069"," "," ","核准設立","20260401023753"
"95485519","思用有限公司","澎湖縣馬公市惠民一路25號","30000000"," "," ","核准設立","20260401023753"
"95486290","吹海風有限公司","基隆市安樂區內寮里湖海路二段101號","3000000"," "," ","核准設立","20260401023753"
"95486756","山林亮股份有限公司","臺北市大安區安和路1段27號17樓"," ","150000000"," ","核准設立","20260401023753"
"95486947","渣男料理有限公司","臺南市安南區布袋里長和路4段160巷86號1樓","50000"," "," ","核准設立，但已命令解散","20260401023753"
"95487158","伯斯悟有限公司","臺北市信義區市民大道6段108號1樓","1000000"," "," ","核准設立","20260401023753"
"95487734","語瑀有限公司","臺北市中正區羅斯福路2段198號9樓之4","1000000"," "," ","核准設立","20260401023753"
"95487853","源恤國際實業有限公司","臺中市西屯區福瑞里福強街127號10樓之7","1000000"," "," ","核准設立","20260401023753"
"95488109","向日葵影業有限公司","新北市新店區大豐路60號3樓","200000"," "," ","核准設立","20260401023753"
